"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","max"
"text410",0.0271062271062271,0.0864468864468865,0.0293040293040293,0.0249084249084249,0.0402930402930403,0.0358974358974359,0.0271062271062271,0.0183150183150183,0.00732600732600733,0.0271062271062271,0.0336996336996337,0.563369963369963,0.0205128205128205,0.0358974358974359,0.0227106227106227,12
"text411",0.0157460317460317,0.0104126984126984,0.00965079365079365,0.0172698412698413,0.0157460317460317,0.00774603174603175,0.0104126984126984,0.00965079365079365,0.00203174603174603,0.0157460317460317,0.0126984126984127,0.154412698412698,0.0351746031746032,0.619936507936508,0.0633650793650794,14
"text412",0.0104697226938314,0.0299943406904358,0.0393322014714205,0.0121675155631013,0.0147142048670062,0.00537634408602151,0.0147142048670062,0.00622524052065648,0.00282965478211658,0.0147142048670062,0.0503678551216752,0.090265987549519,0.0681946802490096,0.602999434069044,0.0376344086021505,14
"text413",0.0461361014994233,0.0980392156862745,0.0219146482122261,0.04959630911188,0.0115340253748558,0.0322952710495963,0.0253748558246828,0.0184544405997693,0.0115340253748558,0.0288350634371396,0.0184544405997693,0.33679354094579,0.0357554786620531,0.0253748558246828,0.239907727797001,12
"text414",0.0326924863007337,0.0204328039379586,0.0223832079502183,0.191789727872202,0.0212686913717842,0.089532831800873,0.00900900900900901,0.00761586328596638,0.000928763815361754,0.035478777746819,0.205999814247237,0.0223832079502183,0.00510820098448964,0.0959413021268691,0.23943531160026,15
"text415",0.0501792114695341,0.0609318996415771,0.0985663082437276,0.0340501792114695,0.0448028673835126,0.109318996415771,0.0340501792114695,0.039426523297491,0.017921146953405,0.0931899641577061,0.0985663082437276,0.120071684587814,0.0931899641577061,0.0609318996415771,0.0448028673835126,12
"text416",0.237712243074173,0.0433422698838248,0.016532618409294,0.00848972296693476,0.00714924039320822,0.429401251117069,0.0942806076854334,0.016532618409294,0.00580875781948168,0.0218945487042002,0.0218945487042002,0.0151921358355675,0.00983020554066131,0.016532618409294,0.0554066130473637,6
"text417",0.0383635784781917,0.0120980579433301,0.0183062718879338,0.00971028334925183,0.00445717924227953,0.00445717924227953,0.0192613817255651,0.0273798153454314,0.00159184972938555,0.394141992995861,0.0679719834447628,0.256128621458134,0.0674944285259472,0.0154409423750398,0.0631964342566062,10
"text418",0.192560256697261,0.00652936348033729,0.192560256697261,0.00294754122826655,0.0106708454592941,0.00305947317364376,0.0154839191105141,0.00462652040892471,0.000373106484590702,0.0310424595179464,0.0376464442952019,0.00406686068203865,0.315461532721439,0.179688082978882,0.00328333706439818,13
"text419",0.0121212121212121,0.0521212121212121,0.0339393939393939,0.0121212121212121,0.0266666666666667,0.132121212121212,0.0266666666666667,0.023030303030303,0.0157575757575758,0.0521212121212121,0.332121212121212,0.0448484848484849,0.0266666666666667,0.0412121212121212,0.168484848484848,11
"text420",0.0427350427350427,0.161324786324786,0.0106837606837607,0.0170940170940171,0.0299145299145299,0.0267094017094017,0.0363247863247863,0.0747863247863248,0.0170940170940171,0.0235042735042735,0.414529914529915,0.0267094017094017,0.0491452991452991,0.0331196581196581,0.0363247863247863,11
"text421",0.0108641975308642,0.164938271604938,0.0138271604938272,0.0197530864197531,0.0241975308641975,0.0212345679012346,0.0271604938271605,0.0182716049382716,0.0271604938271605,0.345679012345679,0.0434567901234568,0.142716049382716,0.114567901234568,0.00641975308641975,0.0197530864197531,10
"text422",0.00839328537170264,0.01378896882494,0.0110911270983213,0.0236810551558753,0.0488609112709832,0.00479616306954437,0.0218824940047962,0.0119904076738609,0.0065947242206235,0.026378896882494,0.0110911270983213,0.140587529976019,0.169364508393285,0.0281774580335731,0.47332134292566,15
"text423",0.00860394116014433,0.0135997779628088,0.0119344990285873,0.0144324174299195,0.0360810435747988,0.00444074382459062,0.0102692200943658,0.00860394116014433,0.00360810435747988,0.012767138495698,0.00860394116014433,0.738828753816264,0.012767138495698,0.0061060227588121,0.109353316680544,12
"text424",0.0157529930686831,0.0497794580970384,0.0327662255828607,0.0478890989287965,0.0100819155639572,0.0138626339004411,0.0138626339004411,0.0327662255828607,0.00819155639571519,0.017643352236925,0.0138626339004411,0.586641461877757,0.0365469439193447,0.0649023314429742,0.0554505356017643,12
"text425",0.00709219858156028,0.00395302871759098,0.00778979188466457,0.00848738518776886,0.00883618183932101,0.00674340193000814,0.00360423206603883,0.0133705383094989,0.00116265550517382,0.00360423206603883,0.0147657249157075,0.822578769910476,0.0458086269038484,0.00744099523311243,0.044762236949192,12
"text426",0.00282800185442745,0.00241075567918405,0.0159017153453871,0.0120074177097821,0.00463606861381548,0.00157626332869726,0.00282800185442745,0.0280018544274455,0.000602688919796013,0.00310616597125637,0.00185442744552619,0.00727862772369031,0.0448307834955957,0.227862772369031,0.644274455261938,15
"text427",0.0150036153289949,0.0158170643528561,0.0239515545914678,0.00985177151120752,0.00659797541576283,0.00903832248734635,0.00524222704266088,0.00714027476500362,0.000903832248734635,0.00985177151120752,0.0562183658712943,0.725144613159798,0.0391359363702097,0.00605567606652205,0.0700469992769342,12
"text428",0.00795698924731183,0.0144086021505376,0.0156989247311828,0.00537634408602151,0.00795698924731183,0.0150537634408602,0.00731182795698925,0.0208602150537634,0.00279569892473118,0.0105376344086021,0.0447311827956989,0.797634408602151,0.0124731182795699,0.0150537634408602,0.0221505376344086,12
"text429",0.0122369065100343,0.0327949094468918,0.00783162016642193,0.022515907978463,0.0239843367596672,0.0107684777288302,0.0107684777288302,0.0269211943220754,0.00489476260401371,0.0372001957905042,0.0195790504160548,0.690651003426334,0.0137053352912384,0.0445423396965247,0.0416054821341165,12
"text430",0.00876190476190476,0.0344761904761905,0.0104761904761905,0.00419047619047619,0.0139047619047619,0.00476190476190476,0.0127619047619048,0.520190476190476,0.00361904761904762,0.00761904761904762,0.0139047619047619,0.225333333333333,0.00419047619047619,0.0099047619047619,0.125904761904762,8
"text431",0.00213997985901309,0.018567472306143,0.0336732124874119,0.0142245720040282,0.00365055387713998,0.00629405840886203,0.00232880161127895,0.0163016112789527,0.000629405840886203,0.0378272910372608,0.351082578046324,0.00497230614300101,0.0578423967774421,0.219284994964753,0.231180765357503,11
"text432",0.0146530810286269,0.321494420184377,0.28190198932557,0.0117418728772441,0.00737506065016982,0.013779718583212,0.0131974769529355,0.0134885977680738,0.000970402717127608,0.0207666181465308,0.142746239689471,0.0728772440562834,0.0190198932557011,0.0123241145075206,0.0536632702571567,2
"text433",0.00960539979231568,0.019730010384216,0.0158359293873313,0.0220664589823468,0.00571131879543095,0.0111630321910696,0.00259605399792316,0.00882658359293873,0.004932502596054,0.0119418483904465,0.0228452751817238,0.793873312564901,0.0103842159916926,0.0212876427829699,0.0392004153686397,12
"text434",0.0169851380042463,0.0201698513800425,0.029723991507431,0.0201698513800425,0.0169851380042463,0.634819532908705,0.0360934182590234,0.0201698513800425,0.0169851380042463,0.0106157112526539,0.0488322717622081,0.0169851380042463,0.0169851380042463,0.0806794055201698,0.0138004246284501,6
"text435",0.0709127671865974,0.00566146735990757,0.400028885037551,0.00470826112073946,0.00626805314846909,0.00176198729058348,0.00713460427498556,0.0756787983824379,0.000288850375505488,0.00210860774119006,0.0111207394569613,0.00626805314846909,0.0662333911034084,0.291709994222992,0.0501155401502022,3
"text436",0.00673121254034117,0.0830797602581835,0.00258183494698018,0.0078377132319041,0.0164130935915168,0.201751959428308,0.00258183494698018,0.00285846011987091,0.000922083909635777,0.0128169663439373,0.46675887505763,0.158598432457354,0.0175195942830798,0.00922083909635777,0.0103273397879207,11
"text437",0.0204271123491179,0.0371402042711235,0.0120705663881151,0.0259981429897864,0.0176415970287837,0.0371402042711235,0.00928505106778087,0.031569173630455,0.0120705663881151,0.0148560817084494,0.0649953574744661,0.630454967502321,0.0399257195914578,0.0259981429897864,0.0204271123491179,12
"text438",0.0303030303030303,0.238095238095238,0.0303030303030303,0.0432900432900433,0.0238095238095238,0.0270562770562771,0.0270562770562771,0.0432900432900433,0.0140692640692641,0.053030303030303,0.0303030303030303,0.319264069264069,0.0432900432900433,0.0303030303030303,0.0465367965367965,12
"text439",0.00757575757575758,0.0113245860668541,0.0127303967510153,0.00710715401437051,0.00546704154951578,0.00218681661980631,0.00312402374258044,0.0150734145579506,0.00101530771633864,0.0527960012496095,0.0148391127772571,0.742580443611371,0.0464698531708841,0.00991877538269291,0.0677913152139956,12
"text440",0.0952380952380952,0.146451033243486,0.0568283917340521,0.0170709793351303,0.0851302785265049,0.0143755615453729,0.0325696316262354,0.00831087151841869,0.00561545372866128,0.151841868823001,0.052785265049416,0.0116801437556155,0.254267744833783,0.043351302785265,0.0244833782569632,13
"text441",0.00686740623349181,0.00686740623349181,0.00528262017960909,0.00845219228737454,0.00845219228737454,0.00528262017960909,0.0100369783412573,0.0100369783412573,0.883254094030639,0.0100369783412573,0.00686740623349181,0.0100369783412573,0.0132065504490227,0.00845219228737454,0.00686740623349181,9
"text442",0.0459770114942529,0.0718390804597701,0.0373563218390805,0.0632183908045977,0.0718390804597701,0.028735632183908,0.0632183908045977,0.201149425287356,0.028735632183908,0.0718390804597701,0.0459770114942529,0.0459770114942529,0.0890804597701149,0.0718390804597701,0.0632183908045977,8
"text443",0.00424847858537146,0.0931220576415203,0.018027328051441,0.340107934320818,0.00528189229532667,0.00734871971523711,0.0028705936387645,0.00562636353197841,0.0011482374555058,0.011482374555058,0.302216098289126,0.118268457917097,0.0249167527844758,0.0118268457917097,0.0535078654265702,4
"text444",0.00552289328344914,0.273828612150365,0.0525565651166934,0.0167468376982006,0.0124710493497239,0.484411188312845,0.00391947265277035,0.0140744699804026,0.00231605202209157,0.00605736682700873,0.0365223588099056,0.0386602529841439,0.0413326207019419,0.00605736682700873,0.00552289328344914,6
"text445",0.010067728354384,0.373055097931539,0.0139117700896943,0.0347794252242358,0.009518579535054,0.0501555921654768,0.00622368661907377,0.0106168771737141,0.00183049606443346,0.0226981511989749,0.187442796997986,0.248947464762951,0.023247300018305,0.00347794252242358,0.00402709134175362,2
"text446",0.00686436024162548,0.204557935200439,0.0101592531576057,0.0109829763866008,0.0538165842943438,0.00933552992861065,0.00933552992861065,0.0085118066996156,0.00356946732564525,0.205381658429434,0.0480505216913784,0.266337177375069,0.118066996155958,0.00604063701263042,0.0389895661724327,12
"text447",0.00233443912028505,0.0104435434328542,0.0255559651062784,0.0133923086374247,0.00270303477085637,0.00749477822828357,0.00380882172257034,0.00344022607199902,0.00196584346971372,0.0218700086005652,0.0395625998279887,0.717778596879224,0.123233812507679,0.0133923086374247,0.0130237129868534,12
"text448",0.00541049164902376,0.233003999059045,0.00541049164902376,0.0128205128205128,0.102799341331451,0.313808515643378,0.00364620089390732,0.00576334980004705,0.00188191013879087,0.00682192425311691,0.0223476828981416,0.217831098565044,0.0378734415431663,0.00646906610209362,0.0241119736532581,6
"text449",0.00685999376364203,0.222482070470845,0.0688338010601808,0.0136420330526972,0.0321172435297786,0.0328188338010602,0.00171499844091051,0.0152790770190209,0.00101340816962894,0.0194886186467103,0.173136888057375,0.320470845026505,0.0802931088244465,0.00194886186467103,0.00990021827252884,12
"text450",0.00411659991099243,0.018469069870939,0.0104583889630619,0.00511793502447708,0.00912327547841566,0.00378282153983089,0.0101246105919003,0.0144637294170004,0.00144637294170004,0.0131286159323543,0.00511793502447708,0.157320872274143,0.056186025812194,0.0178015131286159,0.673342234089898,15
"text451",0.149284253578732,0.0633946830265849,0.0511247443762781,0.032719836400818,0.112474437627812,0.0449897750511247,0.0204498977505112,0.0449897750511247,0.0204498977505112,0.0449897750511247,0.0572597137014315,0.0633946830265849,0.0388548057259714,0.179959100204499,0.0756646216768916,14
"text452",0.00362495265920035,0.0089812259914516,0.00394957528539739,0.00216415084131364,0.00833198073905751,0.00232646215441216,0.00102797164962398,0.00313801871990478,0.00054103771032841,0.00248877346751069,0.00768273548666342,0.011902829627225,0.218200508575448,0.680787750906238,0.0448520261862252,14
"text453",0.0502283105022831,0.111872146118721,0.04337899543379,0.0844748858447489,0.0228310502283105,0.091324200913242,0.0228310502283105,0.0844748858447489,0.0228310502283105,0.04337899543379,0.0639269406392694,0.159817351598174,0.0639269406392694,0.0296803652968037,0.105022831050228,12
"text454",0.0104050538833148,0.166480862133036,0.0338164251207729,0.00929022668153103,0.0973615756224452,0.0182088442958008,0.0104050538833148,0.0104050538833148,0.00594574507617986,0.280193236714976,0.00706057227796358,0.00817539947974731,0.284652545522111,0.0405053883314753,0.0170940170940171,13
"text455",0.164855072463768,0.00352784134248665,0.003813882532418,0.0192601067887109,0.0309877955758963,0.0055301296720061,0.0332761250953471,0.48522120518688,0.0009534706331045,0.0206903127383677,0.0032418001525553,0.0123951182303585,0.103356216628528,0.0049580472921434,0.107932875667429,8
"text456",0.0164415821253437,0.00763205318744122,0.00698587747072465,0.000911825733588932,0.0122629791572433,0.00194570688033544,0.0810160754158859,0.0548674980794222,0.000201032445200709,0.00241956907259425,0.00272111774039532,0.0208355769990164,0.746340132537819,0.0139430360207063,0.0314759371342825,13
"text457",0.0161006289308176,0.0108176100628931,0.0130817610062893,0.0130817610062893,0.00855345911949686,0.0115723270440252,0.0108176100628931,0.0153459119496855,0.00327044025157233,0.161761006289308,0.00855345911949686,0.647044025157233,0.0410062893081761,0.0176100628930818,0.0213836477987421,12
"text458",0.0321358500778026,0.126310804411068,0.00290914011230634,0.0140721196130167,0.00473580948514985,0.00209728705770922,0.0221906501589879,0.0116365604492254,0.000879507475813545,0.00717136864894121,0.0033150666396049,0.00372099316690346,0.00189432379405994,0.286854745957648,0.480075772951762,15
"text459",0.0716692586832556,0.0374546397096941,0.0320114048729912,0.00907205806117159,0.0234577501296008,0.0658372213582167,0.00673924313115604,0.00712804561949196,0.00168481078278901,0.107439087610161,0.261016070502851,0.278900984966304,0.0417314670813893,0.00751684810782789,0.0483411093831001,12
"text460",0.0707762557077626,0.0776255707762557,0.0502283105022831,0.0296803652968037,0.04337899543379,0.118721461187215,0.0639269406392694,0.0228310502283105,0.0228310502283105,0.0365296803652968,0.0639269406392694,0.0296803652968037,0.166666666666667,0.159817351598174,0.04337899543379,13
